Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Time,Gesture,Type
112,-7724,13600,14204,-374,1542,100,232,D
-1252,-6540,15416,15768,-1729,2476,150,232,D
-712,-4228,16096,18755,321,1755,200,232,D
-1412,-2460,17336,13734,-791,1420,250,232,D
-1364,-1304,16772,14310,1062,663,300,232,D
-436,592,17032,16191,1158,546,350,232,D
-660,2548,16120,17101,850,2111,400,232,D
-1012,4832,15352,19329,-255,3608,450,232,D
1356,-10228,10168,4550,1315,1190,0,233,D
1096,-9128,12296,6466,1620,1237,50,233,D
-188,-9268,12288,8638,2690,926,100,233,D
-1376,-7592,13228,10371,3134,538,150,233,D
-1952,-5948,15772,9312,5595,-3308,200,233,D
-2684,-5768,15548,9114,4657,-3535,250,233,D
-1824,-4728,15504,12056,4257,-3905,300,233,D
-1520,-3724,15280,16614,3538,-3526,350,233,D
-1224,-796,15616,22764,1505,-3080,400,233,D
-3388,2652,16484,21622,1488,-2471,450,233,D
-984,-13152,8288,-691,-635,573,0,234,D
-1428,-13728,7908,-18,-997,774,50,234,D
-1448,-13408,7340,-125,-2064,843,100,234,D
-1536,-13096,6848,1633,-1882,939,150,234,D
-2244,-12584,5824,2323,-582,1806,200,234,D
-2348,-11804,5680,7283,528,109,250,234,D
-1332,-11088,6440,12790,-38,1399,300,234,D
-928,-10608,9592,24943,273,1628,350,234,D
-1544,-6696,11924,32767,230,2954,400,234,D
-3248,32,15136,32767,1096,868,450,234,D
-24,-9880,10764,6934,-366,1456,0,235,D
-276,-9200,11112,12816,849,1761,50,235,D
-996,-7508,11408,25286,-3,3832,100,235,D
-28,-2752,15628,25138,-346,1087,150,235,D
-1540,-400,16720,19315,927,1113,200,235,D
-2368,1188,15904,20200,3992,-1466,250,235,D
-3000,3784,15624,26728,2662,-460,300,235,D
-1972,8424,15544,30139,616,-835,350,235,D
-2088,11624,16256,18555,1055,-2440,400,235,D
-2820,12572,14740,2704,367,-3644,450,235,D
-296,-7268,13912,-5022,-595,-1638,0,236,D
-1116,-7604,12036,-5887,2905,-1522,50,236,D
-1016,-8004,10256,-2791,2186,-147,100,236,D
-236,-8408,9860,3722,3169,856,150,236,D
-2344,-7504,11316,9950,332,2520,200,236,D
-2652,-6200,13480,13701,-434,1682,250,236,D
-2724,-4032,14044,21862,-700,885,300,236,D
-2160,144,15280,29035,1961,-5,350,236,D
-2036,3680,16692,27775,1178,1388,400,236,D
-2392,7152,17216,23492,2401,2402,450,236,D
-972,-5956,13556,7210,1513,1797,0,237,D
-2032,-4752,14216,10308,2165,2515,50,237,D
-2040,-2988,15948,11724,1326,3143,100,237,D
-2620,-1496,16620,9544,2228,3214,150,237,D
-2544,-1052,16548,10388,2297,3626,200,237,D
-3152,248,17000,10359,500,4456,250,237,D
-3528,1796,16932,11954,102,4583,300,237,D
-3536,3264,16452,13451,2049,4285,350,237,D
-3656,4224,15712,11624,1702,3729,400,237,D
-3464,5476,15796,10319,352,3256,450,237,D
-4316,964,15792,-3240,-1486,8178,0,238,L
-5068,816,15644,-2947,-1087,7916,50,238,L
-3184,776,16980,-3928,-4217,7678,100,238,L
-5268,532,15672,-2949,-468,6080,150,238,L
-5632,-40,15744,-2869,-680,5415,200,238,L
-5272,-184,15784,-2918,-1235,4329,250,238,L
-5016,-840,15040,-2742,-413,3131,300,238,L
-4804,-700,14912,-1679,-602,2468,350,238,L
-3700,-600,15248,-1144,558,2031,400,238,L
-3972,-304,15456,-899,-59,1802,450,238,L
-2500,-2392,16176,-13,9,-455,0,239,L
-2480,-2900,15744,-74,148,-800,50,239,L
-2872,-2772,16196,633,4,-688,100,239,L
-2140,-2404,16128,40,116,-896,150,239,L
-1708,-1420,16020,39,-25,-478,200,239,L
-392,-764,15800,111,597,1171,250,239,L
2196,2012,16324,395,619,5317,300,239,L
1772,2964,17292,-820,1153,11304,350,239,L
-748,3124,17992,-3671,-1244,17316,400,239,L
-4976,1912,17736,-4350,-3451,19398,450,239,L
-812,-656,16104,-1135,623,2754,0,240,L
1008,1404,17436,223,561,5857,50,240,L
1604,2576,17140,-3587,723,10493,100,240,L
228,2044,16656,-3218,1461,14304,150,240,L
-2776,1812,16624,-5455,-2053,17908,200,240,L
-3728,1408,16544,-4052,276,18086,250,240,L
-6936,692,16024,-5602,-2272,17747,300,240,L
-6956,-892,15412,-3984,-1058,15866,350,240,L
-7320,-1072,14764,-4437,-3278,14311,400,240,L
-7080,-1912,14120,-3226,-2521,12475,450,240,L
260,-1440,16976,-464,-590,5501,0,241,L
-748,-1468,17152,-1619,-692,7583,50,241,L
-1176,-1336,17140,-3147,-1002,9424,100,241,L
-1988,-1888,16092,-3849,-769,10397,150,241,L
-2448,-2516,15772,-3364,-1387,11238,200,241,L
-2504,-1932,16348,-4271,-2821,12631,250,241,L
-3064,-1912,15416,-4592,-2158,13509,300,241,L
-4252,-2596,15120,-3730,-3671,13419,350,241,L
-4844,-3220,15112,-3140,-2395,12957,400,241,L
-5936,-3740,14620,-2578,-3865,11405,450,241,L
-5788,-1604,15500,-2220,1024,2109,0,242,L
-4848,-1568,15348,-3194,1166,3022,50,242,L
-5996,-1520,15296,-3755,328,4540,100,242,L
-6156,-1144,15212,-4716,382,6542,150,242,L
-6708,-1328,15520,-6423,-289,7594,200,242,L
-6768,-2044,15168,-7723,-688,7760,250,242,L
-7568,-2940,14284,-9622,-1607,9107,300,242,L
-8340,-3836,14232,-8381,-2391,8403,350,242,L
-8820,-4236,12936,-7717,-3524,7445,400,242,L
-8800,-4812,13052,-7119,-3954,6083,450,242,L
-5392,-3004,15700,-1172,708,1509,0,243,L
-5868,-3368,15020,-1417,851,1710,50,243,L
-5848,-3188,14836,-1230,-531,1502,100,243,L
-4660,-2720,15728,-1171,-346,2191,150,243,L
-3136,-1912,16480,-1281,-396,3927,200,243,L
-3160,-784,17816,-4774,-1386,7548,250,243,L
-4164,-880,16860,-9136,-1308,12117,300,243,L
-6096,-1356,15692,-10046,-1457,12680,350,243,L
-7716,-2420,14152,-10507,-2766,12636,400,243,L
-8448,-3788,13336,-9921,-3691,11730,450,243,L
-3512,-4172,15548,-1705,-503,2530,0,244,L
-3824,-4120,15756,-2203,-1466,4318,50,244,L
-3444,-3764,15704,-3394,-825,6311,100,244,L
-4704,-3788,15648,-3665,-1026,7494,150,244,L
-5192,-3840,15428,-5759,-1290,9599,200,244,L
-6424,-4204,15280,-6333,-2004,10157,250,244,L
-7036,-4712,14424,-7079,-3480,10851,300,244,L
-7880,-5184,13636,-8374,-3770,10199,350,244,L
-8236,-5592,13244,-8074,-5705,10042,400,244,L
-8132,-5960,12608,-6141,-5039,9170,450,244,L
-3260,-1328,15928,-2038,-1,4557,0,245,L
-3512,-1488,17004,-4084,-389,8100,50,245,L
-4656,-1404,16880,-6639,-932,11312,100,245,L
-6008,-2196,15696,-8221,2482,12648,150,245,L
-8060,-3336,14220,-9931,-613,13183,200,245,L
-9712,-3988,13552,-8864,-3189,12285,250,245,L
-9616,-4068,13260,-8681,-7733,11762,300,245,L
-9160,-4232,12880,-8136,-9600,11893,350,245,L
-7632,-5284,13252,-6760,-8686,11089,400,245,L
-9984,-4788,12024,-6024,-4502,7318,450,245,L
-6868,-1908,15660,-7435,-2200,10659,0,246,L
-7852,-2504,14852,-8978,-3605,11623,50,246,L
-8112,-3228,13564,-8345,-3953,11476,100,246,L
-8484,-3540,13368,-7547,-4401,10889,150,246,L
-8684,-3472,13524,-6488,-3930,9536,200,246,L
-9696,-3816,13120,-7096,-3577,9063,250,246,L
-9140,-4164,13364,-8151,-4871,7353,300,246,L
-9516,-4412,12536,-5676,-1434,6005,350,246,L
-8148,-5920,12900,-4348,-2333,4031,400,246,L
-9036,-5960,12316,-5333,-2814,3270,450,246,L
-6080,-2972,14900,-5790,-6173,9897,0,247,L
-5840,-3300,14464,-4003,-8915,10460,50,247,L
-5116,-3624,15324,-4505,-6287,10859,100,247,L
-6328,-4032,14520,-4440,-4150,10891,150,247,L
-7424,-3988,14920,-5416,-2634,10508,200,247,L
-8252,-4836,13800,-5255,-1517,8851,250,247,L
-8384,-5572,13920,-6553,-3190,7250,300,247,L
-8280,-5908,13212,-6941,-1767,5001,350,247,L
-8020,-6380,12296,-5703,-1583,3219,400,247,L
-8740,-7436,10780,-6489,-1265,1982,450,247,L
-856,1176,18248,2082,1890,-3014,0,248,L
-1800,2340,20156,-5695,-1591,-1426,50,248,L
-748,632,19420,-11724,-5156,147,100,248,L
-336,-872,18132,-12622,-3018,-103,150,248,L
-656,-2488,16848,-14808,-4562,246,200,248,L
-280,-4200,16276,-15116,-5079,129,250,248,L
-80,-5596,15360,-13693,-4878,-204,300,248,L
400,-6548,13728,-15995,-5663,-965,350,248,L
344,-8384,11312,-14013,-5106,-1186,400,248,L
2000,-9276,9856,-10325,-3019,-2698,450,248,L
464,-428,16892,-45,236,889,0,249,L
364,-276,17128,-1438,-1844,4289,50,249,L
-1140,-384,16804,-3221,-2083,7259,100,249,L
-1736,-936,16228,-3174,-904,8918,150,249,L
-2732,-1232,15940,-3986,-1116,9827,200,249,L
-3980,-1640,15844,-2943,-9,10509,250,249,L
-4644,-1900,15524,-4003,-126,10539,300,249,L
-5864,-2392,14748,-3641,-1407,10969,350,249,L
-7324,-8456,13264,-9036,3087,8230,400,249,L
-6716,-3356,14024,-2969,-271,8655,450,249,L
-1708,2408,18460,5399,-2678,-4420,0,250,U
-260,3732,18932,2216,1407,-5100,50,250,U
-2492,4996,20524,-5984,-1869,-4733,100,250,U
-1104,2820,18656,-10975,-2377,-2033,150,250,U
-1168,1440,17536,-12193,-3115,-1238,200,250,U
-1340,-84,16316,-15224,-4099,-314,250,250,U
-1180,-2068,14568,-16112,-4204,93,300,250,U
-312,-3964,13064,-16047,-4400,-36,350,250,U
-68,-5808,11936,-13778,-3437,-1064,400,250,U
1208,-7060,11216,-12070,-3430,-736,450,250,U
-3588,-1364,17696,-1286,-1811,-1458,0,251,U
-3392,-1860,16732,480,-1583,-1825,50,251,U
-3484,-1124,18060,537,-3480,-2197,100,251,U
-2844,-1192,17624,2315,449,-4331,150,251,U
-3500,-88,18540,1683,-2462,-3939,200,251,U
-1996,-176,19368,-3455,-6571,-1719,250,251,U
-1608,-668,18544,-7604,-5177,-1590,300,251,U
-1452,-2036,17068,-11272,-6958,-1291,350,251,U
-372,-2904,15164,-11383,-4542,-921,400,251,U
352,-4204,13704,-14985,-4088,-1387,450,251,U
-3980,-3128,20328,5208,-1998,-2440,0,252,U
-2632,-1848,19912,7237,-2639,-3303,50,252,U
-4772,128,19692,2613,-1893,-7681,100,252,U
-3344,20,20764,-5081,-7411,-5204,150,252,U
-760,-648,18100,-7497,-5102,-4327,200,252,U
-800,-1008,16100,-9858,-5064,-2842,250,252,U
-892,-1688,14672,-13273,-4752,-1385,300,252,U
-536,-3000,13372,-17927,-3228,-1131,350,252,U
212,-4956,10240,-18033,-3094,-458,400,252,U
1312,-6672,8256,-16725,-4881,765,450,252,U
-2368,-3112,16044,-139,-139,-160,0,253,U
-2380,-3040,16352,-3,-75,-63,50,253,U
-2160,-3092,15744,-148,-136,59,100,253,U
-2516,-3120,15980,17,-35,-118,150,253,U
-2064,-3172,15972,-100,-461,-28,200,253,U
-2384,-2952,15964,-61,-406,1,250,253,U
-2752,-2796,16320,-131,-430,-20,300,253,U
-2156,-3196,15836,-88,-104,1,350,253,U
-2624,-2788,16384,542,-61,137,400,253,U
-3148,-3204,20716,5236,-358,1207,450,253,U
-2036,-2236,18740,5660,-2851,227,0,254,U
144,-1604,20248,6246,-2842,-1932,50,254,U
-624,-324,20672,7740,-2008,-3652,100,254,U
-3204,1688,19748,3294,274,-5964,150,254,U
-1216,2012,19512,-6430,-5766,-3609,200,254,U
-72,636,16380,-47,-171,-4054,250,254,U
-1352,1468,16748,-2915,-1798,-2501,300,254,U
88,572,15364,-11067,-5846,-575,350,254,U
552,-692,13920,-15150,-3225,-620,400,254,U
1420,-2516,11460,-17859,-1900,-128,450,254,U
-3932,4748,20604,-2540,590,-6141,0,255,U
-2412,3640,21036,-14070,-6794,-5494,50,255,U
-1280,1272,18220,-15901,-5498,-3309,100,255,U
-844,-564,15564,-15674,-4710,-2754,150,255,U
152,-2316,14184,-14773,-6713,-1911,200,255,U
2500,-3948,12224,-15437,-2790,-1923,250,255,U
828,-5820,11680,-18655,-771,220,300,255,U
780,-7544,8856,-17294,-3855,1975,350,255,U
836,-8464,7876,-14605,-3637,1606,400,255,U
1784,-9816,5240,-11305,-1525,825,450,255,U
-2012,172,17816,8356,-1595,-1295,0,256,U
-732,1480,19156,10491,-4311,-1797,50,256,U
252,3384,18988,10826,-2654,-2626,100,256,U
-1240,5680,19184,6760,-1772,-3919,150,256,U
-1272,6652,19532,-2964,-4023,-4793,200,256,U
-12,5588,18496,-11027,-5006,-2369,250,256,U
808,4640,18224,-14380,-4918,-242,300,256,U
164,2852,16792,-19797,-4675,1512,350,256,U
1048,-44,14236,-24714,-4252,2249,400,256,U
304,-3012,11520,-24963,-2850,592,450,256,U
-2184,-420,16700,1215,-825,550,0,257,U
-2860,196,17636,5454,-1623,-49,50,257,U
-1340,840,17428,6320,-1898,-96,100,257,U
-1340,1996,17620,8659,-1736,-459,150,257,U
-1584,3072,18872,6190,-3222,-1493,200,257,U
-952,3772,18968,3258,-3117,-2740,250,257,U
-740,5540,23252,-4112,-640,-3770,300,257,U
-320,5616,23888,-14819,-5082,-2028,350,257,U
340,3076,19664,-22590,-2065,-306,400,257,U
-1596,120,14368,-22681,-250,-608,450,257,U
-4132,1632,19200,-9065,4906,-5362,0,258,U
-3616,536,20140,-10409,-5921,-3763,50,258,U
-2112,-652,19056,-7472,-3581,-2613,100,258,U
-2564,-912,17320,-10145,-5625,-2356,150,258,U
-896,-2044,15824,-10675,-5030,-2347,200,258,U
-1064,-2976,14136,-13483,-4342,-2503,250,258,U
-116,-4592,12768,-16681,-3231,-2747,300,258,U
360,-5912,11368,-12135,-2763,-2338,350,258,U
1684,-6728,10448,-10421,-1805,-2724,400,258,U
2696,-7740,8588,-8318,-1049,-1498,450,258,U
-5668,-5992,13956,387,-151,-505,0,259,R
-5612,-5820,14196,209,-191,-691,50,259,R
-5456,-6080,14156,271,-559,-348,100,259,R
-5284,-5928,14232,23,-249,-80,150,259,R
-5984,-5736,14128,143,-466,-238,200,259,R
-5500,-6076,14108,427,-642,-446,250,259,R
-5332,-5988,14232,42,-825,-473,300,259,R
-5800,-5944,13784,412,429,-523,350,259,R
-9988,-6716,12572,954,1008,-2750,400,259,R
-19300,-6652,10104,3966,2485,-12982,450,259,R
-7344,-7788,12532,1705,741,-2883,0,260,R
-7824,-7720,12344,2624,1870,-4479,50,260,R
-7604,-7356,12676,4222,2350,-6907,100,260,R
-7212,-7296,12668,4673,3972,-8241,150,260,R
-7244,-7044,13356,6583,5627,-10109,200,260,R
-8148,-5916,13680,7580,7943,-12581,250,260,R
-7428,-5684,15020,8206,8408,-16189,300,260,R
-6176,-5044,15000,7214,6904,-15284,350,260,R
-5844,-5448,14864,3891,7319,-13093,400,260,R
-5200,-5788,15656,4870,2324,-13742,450,260,R
-7636,-7028,13000,3175,1853,-6258,0,261,R
-7500,-6980,12952,4500,2634,-9474,50,261,R
-5692,-6612,13468,4323,3444,-10549,100,261,R
-6024,-6812,13568,5356,4403,-12827,150,261,R
-4764,-5484,14764,9192,3411,-13848,200,261,R
-5332,-4804,15692,2941,2095,-12914,250,261,R
-4024,-4900,15920,5028,3378,-13663,300,261,R
-3128,-4312,16800,2564,3079,-12544,350,261,R
-2496,-4204,15780,1083,2161,-11084,400,261,R
-696,-4252,15696,1670,1597,-9135,450,261,R
-9544,-5996,12636,5446,2438,-9863,0,262,R
-7688,-5528,13188,5627,2621,-10408,50,262,R
-7444,-5268,13964,7059,2194,-11884,100,262,R
-6176,-4544,14020,6448,2105,-12020,150,262,R
-5476,-4448,15064,6822,913,-13211,200,262,R
-4132,-4384,15728,5853,1657,-11555,250,262,R
-4960,-4448,15972,2720,890,-9377,300,262,R
-4352,-4416,16208,3017,968,-9977,350,262,R
-4544,-4160,14764,949,-285,-9372,400,262,R
-500,-4092,15052,3860,-689,-9599,450,262,R
-10616,-9100,9744,2690,428,395,0,263,R
-11980,-8772,8812,11367,-517,-1183,50,263,R
-11348,-5280,10768,15209,-115,-7299,100,263,R
-10740,-4376,13052,12404,6848,-19667,150,263,R
-8220,-3180,14072,19804,7515,-26452,200,263,R
-5020,-412,17016,18972,2645,-23816,250,263,R
-2588,996,18260,8161,54,-17099,300,263,R
324,-220,17880,2827,-3645,-9491,350,263,R
1000,-1188,16812,1300,-2549,-3994,400,263,R
896,-1420,16312,-443,-917,1088,450,263,R
-6984,-7168,13664,655,197,-1231,0,264,R
-7912,-7520,13352,681,225,-2507,50,264,R
-8144,-7340,12832,706,1085,-4654,100,264,R
-8296,-7344,12076,1964,2101,-6749,150,264,R
-10096,-7332,11372,2516,5296,-9519,200,264,R
-11496,-6788,10856,5958,6770,-14587,250,264,R
-7956,-5288,14092,10588,7204,-20041,300,264,R
-6880,-4364,14584,9497,11505,-21522,350,264,R
-5052,-3380,15800,10507,6520,-20655,400,264,R
-3456,-2596,15524,6484,5321,-16196,450,264,R
-9668,-8364,10788,2861,1653,-3182,0,265,R
-8944,-8436,10080,4051,4061,-5443,50,265,R
-10228,-8640,10364,7580,6584,-9025,100,265,R
-8160,-7612,12392,7431,3679,-10691,150,265,R
-10612,-7280,11568,8707,7215,-12080,200,265,R
-9840,-5648,14128,10812,4441,-16885,250,265,R
-7800,-4984,15664,11141,7584,-20997,300,265,R
-6200,-3772,15756,10669,6391,-21435,350,265,R
-4948,-2612,15356,8783,2528,-17891,400,265,R
-1548,-1812,15788,6650,-757,-12860,450,265,R
-12332,-11276,9448,5622,2716,-6479,0,266,R
-5816,-9372,16152,1346,-3770,-10655,50,266,R
984,-10408,11816,256,5514,-3123,100,266,R
-10596,-8504,8940,-2957,4903,-1571,150,266,R
-7788,-6164,11220,-441,-9519,-1526,200,266,R
-6184,-7700,11932,-3058,-2044,719,250,266,R
-6724,-8308,12372,-2668,-2751,2840,300,266,R
-8008,-10084,11056,-4273,750,4243,350,266,R
-9744,-10244,8868,-4972,-2185,5058,400,266,R
-10724,-11244,6636,-4619,-1991,5124,450,266,R
-9152,-8624,10140,7071,-1472,-3007,0,267,R
-7792,-8632,11480,5202,341,-5333,50,267,R
-9536,-8000,10520,5760,3010,-6713,100,267,R
-9132,-7744,10860,6137,3471,-9158,150,267,R
-11268,-7448,10264,8671,7003,-12602,200,267,R
-10140,-6488,12256,13177,6055,-16922,250,267,R
-10648,-4840,14912,14791,7609,-19068,300,267,R
-7852,-2052,16348,15140,5973,-23170,350,267,R
-2716,-1316,15696,10592,2007,-18605,400,267,R
-604,-472,16480,6884,-92,-11628,450,267,R
-7732,-6752,12208,469,1750,-747,0,268,R
-9184,-6752,11900,940,1227,-1549,50,268,R
-10168,-7568,10620,1512,1341,-2741,100,268,R
-11668,-7548,9964,3385,1728,-5775,150,268,R
-11472,-7392,8792,5134,4876,-8842,200,268,R
-13236,-7028,8672,8978,7285,-13156,250,268,R
-11092,-5484,11960,14323,6421,-20202,300,268,R
-10232,-3604,12752,16526,9391,-23318,350,268,R
-8232,-1548,14652,15293,4897,-22698,400,268,R
-4528,-940,16252,12038,2918,-18123,450,268,R
-3172,-12484,7012,4750,847,767,0,269,D
-2308,-12052,7456,6698,-2356,1099,50,269,D
-2744,-11972,7392,8851,1438,2010,100,269,D
-4632,-11192,9220,15305,2942,1618,150,269,D
-4336,-8800,10524,24095,1888,1132,200,269,D
-5052,-3508,14148,32767,1937,-944,250,269,D
-4796,2460,14956,32767,1945,-1266,300,269,D
-6100,6992,17104,32767,1885,-1067,350,269,D
-4640,10412,18324,17586,-991,-1065,400,269,D
-3332,10620,17324,3642,-930,-2732,450,269,D
-1916,-12708,8924,9026,-1875,1402,0,270,D
-832,-11476,10228,10349,-2169,1490,50,270,D
-1820,-11164,11284,12012,-474,2026,100,270,D
-1668,-9684,11996,13817,1309,2475,150,270,D
-3292,-8112,13216,21869,-29,2184,200,270,D
-1588,-4760,16164,23586,-3417,3364,250,270,D
-2340,-2416,16104,22677,248,3061,300,270,D
-3248,352,16280,22424,1511,1691,350,270,D
-3432,2728,16208,19393,30,1557,400,270,D
-2008,5124,16940,15013,106,774,450,270,D
2016,-11520,7400,9445,2129,1077,0,271,D
-1364,-11164,9936,12969,2155,5578,50,271,D
-3484,-9820,12168,16426,-1164,5506,100,271,D
-4052,-8688,14368,20128,-3351,5033,150,271,D
-5124,-6104,16440,23637,-1640,3682,200,271,D
-4168,-2796,16528,24765,1460,2258,250,271,D
-5012,-488,16536,21910,886,1748,300,271,D
-3392,1940,16024,21824,-793,3156,350,271,D
-2848,5024,15716,22141,-2203,3972,400,271,D
-2864,7904,16300,17101,-1314,1206,450,271,D
-1116,-12124,4860,-3321,495,443,0,272,D
1660,-14484,-5948,11117,6336,2143,50,272,D
-2252,-9564,3164,32767,1746,6181,100,272,D
-1268,-2440,13780,32767,-4314,3625,150,272,D
-4224,5624,18364,32767,-2400,9560,200,272,D
-2408,10028,20268,32767,-6494,10482,250,272,D
-1456,11628,18292,22443,-639,6262,300,272,D
-592,12276,17160,9366,1208,385,350,272,D
-564,11044,15472,1886,2243,-2281,400,272,D
-764,10804,14932,179,766,-2044,450,272,D
1096,-12440,11104,333,-162,-55,0,273,D
1000,-12704,10912,295,558,439,50,273,D
972,-12596,10440,110,352,479,100,273,D
52,-12224,10348,936,-132,264,150,273,D
904,-11988,10448,-53,287,-114,200,273,D
1308,-12000,9456,1044,1001,505,250,273,D
2176,-11604,5892,2762,5539,1424,300,273,D
-1360,-10244,4608,12775,2374,4569,350,273,D
-340,-7012,9008,27265,-5280,4097,400,273,D
240,-3012,12476,32767,4024,1816,450,273,D
-1028,-9348,11740,5009,1312,1078,0,274,D
-1456,-8536,11872,8095,1225,1379,50,274,D
-1404,-7324,12948,12795,1218,638,100,274,D
-3076,-5312,13368,14607,2807,-318,150,274,D
-1792,-3224,14908,14168,1412,-3493,200,274,D
-2032,-2152,15124,14912,6342,-3526,250,274,D
-1488,84,17132,16850,2927,-885,300,274,D
-2692,1472,17088,17807,4746,1750,350,274,D
-3372,3384,16980,15211,1740,3095,400,274,D
-3952,4648,16608,15523,3234,2804,450,274,D
-572,-9928,9180,2594,2745,680,0,275,D
-1040,-9404,10352,3964,2812,970,50,275,D
-1976,-9012,8376,8651,4916,1678,100,275,D
-3512,-7844,11532,15288,1979,785,150,275,D
-3352,-6244,15948,19264,-270,-665,200,275,D
-2448,-3312,16892,17552,1772,-3014,250,275,D
-2284,-1096,17776,14820,1433,-3196,300,275,D
-2484,-164,16836,11491,1319,-2013,350,275,D
2248,3268,20332,3910,-6053,-1439,400,275,D
1072,724,19044,-5861,971,170,450,275,D
-1212,-14916,5600,6597,90,-1556,0,276,D
-356,-14212,7376,7488,-348,-1280,50,276,D
-768,-13860,7928,7917,2108,-1704,100,276,D
-1224,-13268,7992,9872,3871,-2866,150,276,D
-1024,-12132,9532,15398,3287,-4501,200,276,D
-1276,-10076,11996,17222,3771,-4234,250,276,D
-1388,-8768,12828,16759,4453,-4479,300,276,D
-2468,-6748,14268,17339,3530,-4665,350,276,D
-2196,-5232,15144,14483,4400,-6457,400,276,D
-2480,-3564,15216,15661,4888,-8441,450,276,D
12,-13212,8768,11426,-1275,490,0,277,D
-284,-12280,9880,10807,-1144,775,50,277,D
-764,-11684,11024,9147,-994,198,100,277,D
-1396,-11460,10632,8672,398,-1459,150,277,D
-1152,-10408,11484,11531,1797,-3403,200,277,D
-1432,-8968,12588,12254,4131,-5145,250,277,D
-772,-7052,13608,15765,4891,-5868,300,277,D
-1552,-5256,14624,13545,1800,-6109,350,277,D
-1732,-3620,15472,11511,1973,-6263,400,277,D
-1436,-1748,16352,11103,117,-7060,450,277,D
-1176,-14404,7216,-494,-24,49,0,278,D
-1244,-14552,7300,-258,-577,16,50,278,D
-1144,-14548,7380,-640,-372,-221,100,278,D
-1360,-14344,7288,83,37,-201,150,278,D
-1300,-14500,7376,-669,0,-284,200,278,D
-1036,-14488,7072,-377,-219,-150,250,278,D
-1584,-14664,6988,-301,-133,-427,300,278,D
-1192,-14664,6992,-111,50,-279,350,278,D
-1148,-14568,7324,78,-483,-486,400,278,D
-324,-14684,7116,-132,316,163,450,278,D
-44,-7264,15760,365,-5577,7112,0,280,L
-24,-6920,15956,-1111,-4117,8267,50,280,L
-688,-7068,15172,-2815,-3407,9199,100,280,L
-1696,-7020,15172,-3297,-4454,9826,150,280,L
-2084,-7012,14732,-4709,-3344,9789,200,280,L
-2768,-7752,14080,-5785,-3288,9713,250,280,L
-3960,-8112,13084,-6630,-1060,9422,300,280,L
-5916,-9312,12560,-7228,78,7921,350,280,L
-8140,-10132,11432,-6967,-1497,5760,400,280,L
-6212,-10904,9984,-5956,182,2476,450,280,L
-68,-8664,13608,569,26,1551,0,281,L
172,-8228,14096,995,-316,2663,50,281,L
1212,-7876,14464,737,-778,4503,100,281,L
-96,-7112,15136,916,-2225,7018,150,281,L
-256,-6944,15280,186,-6751,9804,200,281,L
-1288,-6452,15784,801,-7507,10833,250,281,L
-1628,-6472,15988,-663,-8324,10965,300,281,L
-1584,-6440,15732,-500,-4202,10505,350,281,L
-764,1396,24600,-3744,-12480,10661,400,281,L
-3808,-7092,15376,-1531,-2654,8435,450,281,L
2664,-7020,15616,192,-1095,3553,0,282,L
1996,-6964,16112,-581,-1496,5662,50,282,L
2200,-6472,16316,-2517,-3409,8436,100,282,L
-332,-6568,15568,-3058,-3972,10315,150,282,L
660,-6904,15056,-4579,-4976,11181,200,282,L
-2100,-7192,14648,-4389,-3989,12003,250,282,L
-732,-7420,14448,-5010,-4728,12135,300,282,L
-3208,-7704,14376,-5364,-5112,12743,350,282,L
-3024,-8024,13460,-5876,-4764,12509,400,282,L
-6048,-8912,13036,-6962,-4779,11356,450,282,L
2748,-4712,17076,287,-1576,4405,0,283,L
2544,-3336,18472,-38,-2532,9172,50,283,L
2652,-2504,18480,-4068,-6356,15305,100,283,L
-2552,-2944,16232,-6701,-1492,17151,150,283,L
-4496,-4084,14944,-7559,-8907,18665,200,283,L
-7392,-5156,14224,-6057,-5202,16168,250,283,L
-7236,-6880,10944,-3961,-7154,14239,300,283,L
-9324,-6756,13428,-2128,-1062,9161,350,283,L
-8296,-7200,13300,-4660,-3477,6261,400,283,L
-8288,-8512,12628,-4542,239,2855,450,283,L
-624,-6592,15888,-3417,-3964,7525,0,284,L
-716,-6528,15320,-4713,-4324,9671,50,284,L
-2388,-6980,14796,-5456,-5625,11841,100,284,L
-2120,-6640,13852,-5348,-5481,13359,150,284,L
-5500,-4632,14232,-8054,-6670,12592,200,284,L
-6336,-8268,12244,-3900,115,12391,250,284,L
-9944,-8320,11728,-6782,-4807,9529,300,284,L
-6148,-8576,11772,-7692,-6799,5663,350,284,L
-8280,-10096,11172,-2143,3509,3662,400,284,L
-5940,-12768,7780,-4294,2235,1142,450,284,L
-1228,-7348,14624,352,-2896,3912,0,285,L
2124,-4672,12552,-3094,2549,5034,50,285,L
-2500,-6452,17796,611,400,8708,100,285,L
-3332,-6916,21612,-4955,-9506,12992,150,285,L
-2116,-5796,19616,-6372,-10321,15634,200,285,L
-724,-3168,16232,-9993,-12357,19456,250,285,L
-5540,-4288,12052,-16332,-5609,20721,300,285,L
-11932,-6900,9820,-14578,-5802,17405,350,285,L
-10276,-10184,8012,-12476,-950,10277,400,285,L
-11404,-11212,7824,-6082,-645,4012,450,285,L
-3136,-8240,14020,-300,-85,82,0,286,L
-2732,-8308,13480,-125,-271,-158,50,286,L
